"time","open","high","low","close","volume","volumeq"
"2019-11-27 17:00:00+00",7305.58,7517,7210.09,7475,7037.27,51885456
"2019-11-27 16:00:00+00",7225.7,7350,7201,7305.58,3701.79,26941086
"2019-11-27 15:00:00+00",7255.16,7269.15,7175,7225.7,3100.57,2.237238E+7
"2019-11-27 14:00:00+00",7232.55,7277.43,7229.08,7255.16,2304.01,16712225
"2019-11-27 13:00:00+00",7147.74,7366,7118,7232.55,8772.75,63688148
"2019-11-27 12:00:00+00",6906.62,7168.76,6903.72,7147.74,6686,4.714896E+7
"2019-11-27 11:00:00+00",6887.59,6937,6845.98,6906.62,3577.14,24667154
"2019-11-27 10:00:00+00",7034.61,7037.97,6840,6887.59,8370.27,57836308
"2019-11-27 09:00:00+00",7069.4,7089.53,7027.03,7034.61,1468.04,10367338
"2019-11-27 08:00:00+00",7084.24,7120.6,7057.73,7069.4,1495.24,10591999
"2019-11-27 07:00:00+00",7062.97,7100,7044.49,7084.24,1553.98,10992857
"2019-11-27 06:00:00+00",7064.57,7079,7040,7062.97,1381.82,9758063
"2019-11-27 05:00:00+00",7071.27,7096.28,7034,7064.57,2132.24,1.505535E+7
"2019-11-27 04:00:00+00",7139.37,7146.06,7044,7071.27,2400.62,17025868
"2019-11-27 03:00:00+00",7148.12,7158.23,7128.5,7139.37,865.02,6179639
"2019-11-27 02:00:00+00",7156.37,7177.76,7122.17,7148.12,1177.5,8418836
"2019-11-27 01:00:00+00",7156.14,7169,7118.94,7156.37,1154.49,8249734.5
"2019-11-27 00:00:00+00",7137.73,7178.71,7122.23,7156.14,1985.24,14202457
"2019-11-26 23:00:00+00",7106.95,7149.91,7075,7137.73,1096.6,7811381.5
"2019-11-26 22:00:00+00",7104.5,7158,7101.69,7106.95,2009.36,14317922
"2019-11-26 21:00:00+00",7076.69,7109.97,7064,7104.5,1150.71,8154646
"2019-11-26 20:00:00+00",7094.44,7130,7067.37,7076.69,1288.81,9139729
"2019-11-26 19:00:00+00",7078.48,7094.99,7030.94,7094.44,1961.16,13869219
"2019-11-26 18:00:00+00",7114.75,7122,7058.81,7078.48,2129.88,1.507661E+7
"2019-11-26 17:00:00+00",7095.34,7149.25,7080,7114.75,3520.22,2.503679E+7
"2019-11-26 16:00:00+00",7068.35,7112.79,7054.97,7095.34,1912.82,13548794
"2019-11-26 15:00:00+00",7055.27,7107.9,7017.48,7068.35,3115.66,22040494
"2019-11-26 14:00:00+00",7134.96,7134.96,7031,7055.27,3545.57,2.509302E+7
"2019-11-26 13:00:00+00",7170.52,7220,7100.74,7134.96,2886.25,20660018
"2019-11-26 12:00:00+00",7162.05,7205,7021.64,7170.52,5534.7,39317052
"2019-11-26 11:00:00+00",7161.1,7192.56,7150.51,7162.05,1766.05,12661779
"2019-11-26 10:00:00+00",7168,7188.45,7135,7161.1,1794.75,12850888
"2019-11-26 09:00:00+00",7176.35,7270,7126.53,7168,3883.63,2.793373E+7
"2019-11-26 08:00:00+00",7165,7199.97,7126,7176.35,3272.05,23463638
"2019-11-26 07:00:00+00",7247.49,7340,7162.15,7165,5418.05,39318028
"2019-11-26 06:00:00+00",7187.49,7297.87,7186,7247.49,2645.04,19166426
"2019-11-26 05:00:00+00",7245.85,7246,7181.09,7187.49,1699.27,12250883
"2019-11-26 04:00:00+00",7136.74,7245.88,7118,7245.85,2272.39,16322785
"2019-11-26 03:00:00+00",7164.96,7189.43,7120,7136.74,1573.3,11259439
"2019-11-26 02:00:00+00",7137.25,7183.82,7114.21,7164.96,1922.66,13743887
"2019-11-26 01:00:00+00",7109.57,7156,7051,7137.25,2584.56,18383296
"2019-11-26 00:00:00+00",7196.49,7197.73,7090.17,7109.57,2178.32,1.553896E+7
"2019-11-25 23:00:00+00",7192.74,7223.34,7174.7,7196.49,1029.11,7410972.5
"2019-11-25 22:00:00+00",7160.61,7235.02,7125.53,7192.74,1882.9,13503127
"2019-11-25 21:00:00+00",7192.7,7241.44,7119,7160.61,2640.43,1.891822E+7
"2019-11-25 20:00:00+00",7258.99,7270,7170,7192.7,1851.21,13362798
"2019-11-25 19:00:00+00",7211.63,7273.49,7199.52,7258.99,1918.49,13887659
"2019-11-25 18:00:00+00",7207.03,7224.79,7147.34,7211.63,2833.88,20358354
"2019-11-25 17:00:00+00",7252.95,7377.69,7175,7207.03,7232.54,52560668
"2019-11-25 16:00:00+00",7165,7285.22,7157.58,7252.95,5420.27,39165584
"2019-11-25 15:00:00+00",7122.78,7222.99,7120.67,7165,4520.52,32394826
"2019-11-25 14:00:00+00",7146.59,7285,7090.46,7122.78,11288.74,81039344
"2019-11-25 13:00:00+00",6879.02,7200,6870.66,7146.59,10858.37,7.672764E+7
"2019-11-25 12:00:00+00",6888.33,6988,6823.99,6879.02,7554.25,5.202332E+7
"2019-11-25 11:00:00+00",6742.75,6949,6709.19,6888.33,4425.94,30127306
"2019-11-25 10:00:00+00",6714.83,6795.77,6705,6742.75,4034.47,27205938
"2019-11-25 09:00:00+00",6672.01,6720,6632.98,6714.83,3307.26,22058586
"2019-11-25 08:00:00+00",6644.45,6725.95,6644.45,6672.01,4357.24,29117466
"2019-11-25 07:00:00+00",6540.21,6680,6530,6644.45,5418.36,35760816
"2019-11-25 06:00:00+00",6640.01,6672.49,6515,6540.21,7746.6,50972548
"2019-11-25 05:00:00+00",6713.49,6730,6588.69,6640.01,4038.08,26950644
"2019-11-25 04:00:00+00",6713.49,6713.49,6713.49,6713.49,0,0
"2019-11-25 03:00:00+00",6713.49,6713.49,6713.49,6713.49,0,0
"2019-11-25 02:00:00+00",6879.96,6941.68,6615,6713.49,8263.93,56032832
"2019-11-25 01:00:00+00",6903.28,6918.66,6805.59,6879.96,5724.98,39294968
"2019-11-25 00:00:00+00",7029.19,7037.11,6861,6903.28,4733.87,32853194
"2019-11-24 23:00:00+00",7034.19,7057.84,7001,7029.19,1073.21,7544888.5
"2019-11-24 22:00:00+00",7047.58,7087,7014.03,7034.19,1579.51,11141626
"2019-11-24 21:00:00+00",7028.78,7070.36,6984,7047.58,2734.46,19226366
"2019-11-24 20:00:00+00",7074.48,7087.54,7008.07,7028.78,1722.2,12147056
"2019-11-24 19:00:00+00",7070.19,7101.42,7047.31,7074.48,3392.09,23984248
"2019-11-24 18:00:00+00",7013.75,7113,7010,7070.19,3905.2,27580444
"2019-11-24 17:00:00+00",6981.27,7032.84,6912,7013.75,6959.49,48554468
"2019-11-24 16:00:00+00",7064.86,7107.35,6959.57,6981.27,4272.52,30074284
"2019-11-24 15:00:00+00",7136.86,7169.77,6969.9,7064.86,4862.93,34398336
"2019-11-24 14:00:00+00",7154.68,7190.94,7125,7136.86,2089.43,1.494049E+7
"2019-11-24 13:00:00+00",7203.04,7205.86,7130.39,7154.68,2038.32,14611243
"2019-11-24 12:00:00+00",7134.17,7263.26,7120.71,7203.04,3307.44,23815902
"2019-11-24 11:00:00+00",7248.86,7271.73,7100,7134.17,4044.99,28994132
"2019-11-24 10:00:00+00",7199.47,7265.37,7170.01,7248.86,2610.18,18843672
"2019-11-24 09:00:00+00",7180.14,7226.75,7173.34,7199.47,1251.97,9017245
"2019-11-24 08:00:00+00",7195.84,7216.47,7168.4,7180.14,1482.07,10663927
"2019-11-24 07:00:00+00",7175.81,7231.56,7175.63,7195.84,1815.99,13083179
"2019-11-24 06:00:00+00",7169.1,7190,7150,7175.81,1202,8619768
"2019-11-24 05:00:00+00",7202.05,7219.93,7152.83,7169.1,1524.95,10954078
"2019-11-24 04:00:00+00",7239.23,7239.99,7185,7202.05,1889.49,13621269
"2019-11-24 03:00:00+00",7254.63,7275,7238.83,7239.23,670.76,4868448
"2019-11-24 02:00:00+00",7244.74,7266.87,7229.26,7254.63,891.04,6458554
"2019-11-24 01:00:00+00",7311.57,7330.39,7222,7244.74,2245.76,16321767
"2019-11-24 00:00:00+00",7293.04,7319.45,7293.04,7311.57,1236.92,9038649
"2019-11-23 23:00:00+00",7276.01,7326,7264.47,7293.04,1081.14,7887602
"2019-11-23 22:00:00+00",7270.46,7283.72,7237.78,7276.01,952.68,6914228.5
"2019-11-23 21:00:00+00",7285.68,7296.53,7240,7270.46,1908.37,13861931
"2019-11-23 20:00:00+00",7307.71,7324.14,7271.77,7285.68,1244.74,9091031
"2019-11-23 19:00:00+00",7287.09,7334.86,7269,7307.71,1370.06,9998192
"2019-11-23 18:00:00+00",7293.65,7307.68,7248,7287.09,1796.82,13075487
"2019-11-23 17:00:00+00",7291.2,7344.48,7230.65,7293.65,3799.24,27750212
"2019-11-23 16:00:00+00",7256.38,7333.5,7226.34,7291.2,3395.95,24700058
"2019-11-23 15:00:00+00",7170.31,7298,7162.76,7256.38,3950.97,28593612
"2019-11-23 14:00:00+00",7150.14,7180,7147.16,7170.31,2126.35,15229699
"2019-11-23 13:00:00+00",7171.92,7197.23,7139.75,7150.14,1911.07,13698575
"2019-11-23 12:00:00+00",7165.17,7215,7149.22,7171.92,2079.55,14938316
"2019-11-23 11:00:00+00",7153.48,7199.99,7114.28,7165.17,2099.33,15030723
"2019-11-23 10:00:00+00",7136.57,7171.09,7080.01,7153.48,3147.08,22402566
"2019-11-23 09:00:00+00",7171.3,7207.98,7112.26,7136.57,2679.12,19175662
"2019-11-23 08:00:00+00",7201.61,7235.4,7158.31,7171.3,1818.5,13075677
"2019-11-23 07:00:00+00",7200.78,7224.19,7176.9,7201.61,1469.67,10585364
"2019-11-23 06:00:00+00",7202.04,7234.92,7170.29,7200.78,1537.87,11076976
"2019-11-23 05:00:00+00",7271.94,7300.69,7202,7202.04,1570.21,11384359
"2019-11-23 04:00:00+00",7249.84,7292.51,7232.18,7271.94,1280.42,9287093
"2019-11-23 03:00:00+00",7197.24,7277.49,7189.03,7249.84,1039.21,7521919
"2019-11-23 02:00:00+00",7195.03,7213.17,7161.45,7197.24,1188.36,8545215
"2019-11-23 01:00:00+00",7268.23,7284.57,7143,7195.03,2326.19,16732919
"2019-11-23 00:00:00+00",7245.89,7297.75,7156.36,7268.23,2316.2,16762653
"2019-11-22 23:00:00+00",7321.61,7340,7207.65,7245.89,2182.08,15880077
"2019-11-22 22:00:00+00",7314.4,7344.58,7275.7,7321.61,2030.95,1.484805E+7
"2019-11-22 21:00:00+00",7297.91,7378.25,7257.27,7314.4,3453.11,25286708
"2019-11-22 20:00:00+00",7231.78,7350,7200,7297.91,9087.91,6.606918E+7
"2019-11-22 19:00:00+00",7143.1,7244.03,7133.38,7231.78,2160.33,15504727
"2019-11-22 18:00:00+00",7126.17,7178.21,7116.59,7143.1,3011.98,21528746
"2019-11-22 17:00:00+00",7124.35,7220,7098.9,7126.17,6456.04,46190268
"2019-11-22 16:00:00+00",7035.94,7148,7035.94,7124.35,7798.19,55358864
"2019-11-22 15:00:00+00",7034,7106.69,6790,7035.94,11060.65,7.670777E+7
"2019-11-22 14:00:00+00",7146.95,7146.95,6985,7034,5201.66,36743832
"2019-11-22 13:00:00+00",7106.71,7159.56,7078.11,7146.95,4256.06,30299058
"2019-11-22 12:00:00+00",7080.32,7184.01,7060,7106.71,5733.89,40811564
"2019-11-22 11:00:00+00",7402.73,7404,6940,7080.32,15568.64,1.1123969E+8
"2019-11-22 10:00:00+00",7518.31,7522.95,7360,7402.73,6906.04,51330936
"2019-11-22 09:00:00+00",7556.41,7750,7502.72,7518.31,6115.91,46350204
"2019-11-22 08:00:00+00",7460.21,7572.05,7401,7556.41,5175.45,38792972
"2019-11-22 07:00:00+00",7559.39,7574.99,7420,7460.21,4856.2,36455292
"2019-11-22 06:00:00+00",7613.6,7621.66,7523.8,7559.39,2266.22,1.716914E+7
"2019-11-22 05:00:00+00",7599.85,7632.03,7597.78,7613.6,1296.8,9872021
"2019-11-22 04:00:00+00",7636.7,7641.88,7588,7599.85,1350.64,10282758
"2019-11-22 03:00:00+00",7647.65,7668.81,7623.59,7636.7,1433.56,10970211
"2019-11-22 02:00:00+00",7685.02,7692.18,7645.18,7647.65,1642.4,12594565
"2019-11-22 01:00:00+00",7627.74,7685.02,7616.88,7685.02,1506.09,11526526
"2019-11-22 00:00:00+00",7623.49,7640.26,7601.26,7627.74,900.17,6.86183E+6
"2019-11-21 23:00:00+00",7595.36,7628.06,7594.04,7623.49,780.73,5944880.5
"2019-11-21 22:00:00+00",7600,7630,7587.1,7595.36,848.81,6459007
"2019-11-21 21:00:00+00",7629.81,7660,7566,7600,1712.05,13042481
"2019-11-21 20:00:00+00",7587.14,7632.54,7583.23,7629.81,1503.56,11439349
"2019-11-21 19:00:00+00",7573.43,7606.85,7559.49,7587.14,1642.48,12461671
"2019-11-21 18:00:00+00",7614,7615.87,7526.45,7573.43,2608.15,19776552
"2019-11-21 17:00:00+00",7631.44,7669.47,7597.26,7614,2902.01,22132058
"2019-11-21 16:00:00+00",7794.6,7799.61,7500,7631.44,12217.42,9.304441E+7
"2019-11-21 15:00:00+00",7884.89,7897.79,7777.77,7794.6,3498.61,27444934
"2019-11-21 14:00:00+00",7902,7904.09,7880,7884.89,1283.17,10124578
"2019-11-21 13:00:00+00",7870.66,7920,7840.81,7902,2591.61,20410886
"2019-11-21 12:00:00+00",7922.34,7922.74,7855,7870.66,4332.11,34169516
"2019-11-21 11:00:00+00",7933.52,7941.33,7905,7922.34,1944.5,15410508
"2019-11-21 10:00:00+00",7936.1,7968.07,7916.2,7933.52,2587.3,20553196
"2019-11-21 09:00:00+00",8088.58,8095,7910,7936.1,5270.31,42110104
"2019-11-21 08:00:00+00",8094.31,8104,8075.23,8088.58,1225.17,9906759
"2019-11-21 07:00:00+00",8124.24,8126,8083.39,8094.31,959.75,7773713.5
"2019-11-21 06:00:00+00",8113.99,8125,8107.58,8124.24,464.56,3769778
"2019-11-21 05:00:00+00",8125.98,8129.26,8100.33,8113.99,787.61,6390567.5
"2019-11-21 04:00:00+00",8121.19,8134.73,8096.62,8125.98,830.67,6739552
"2019-11-21 03:00:00+00",8123.13,8129.78,8104,8121.19,722.17,5861089.5
"2019-11-21 02:00:00+00",8098.48,8131.03,8092.1,8123.13,880.47,7138153.5
"2019-11-21 01:00:00+00",8098.01,8099.25,8080.35,8098.48,515.19,4167581.2
"2019-11-21 00:00:00+00",8091.05,8100,8077,8098.01,668.08,5403147.5
"2019-11-20 23:00:00+00",8099.72,8116,8080.92,8091.05,626.64,5077044
"2019-11-20 22:00:00+00",8098.07,8110,8076.54,8099.72,673.98,5452545
"2019-11-20 21:00:00+00",8088.62,8107.5,8066,8098.07,932.21,7.53856E+6
"2019-11-20 20:00:00+00",8104.76,8113.2,8072.56,8088.62,1355.88,10970897
"2019-11-20 19:00:00+00",8146.4,8264.29,8086.04,8104.76,4131.42,33699144
"2019-11-20 18:00:00+00",8122.67,8150.89,8122.06,8146.4,937.54,7630125
"2019-11-20 17:00:00+00",8127.68,8145,8114.28,8122.67,993.9,8076648.5
"2019-11-20 16:00:00+00",8146.91,8156.78,8100.83,8127.68,1473.01,11967446
"2019-11-20 15:00:00+00",8086.08,8160,8086,8146.91,1931.85,1.568388E+7
"2019-11-20 14:00:00+00",8080.96,8093.69,8070,8086.08,953.31,7706782
"2019-11-20 13:00:00+00",8088.41,8109.84,8063.02,8080.96,1379.68,11157095
"2019-11-20 12:00:00+00",8061,8097.82,8053.27,8088.41,1391.45,11242062
"2019-11-20 11:00:00+00",8076,8083.68,8038.4,8061,1886.1,15209294
"2019-11-20 10:00:00+00",8089.66,8102.26,8064.34,8076,1676.63,13552468
"2019-11-20 09:00:00+00",8121.47,8134,8082.46,8089.66,1591.47,12896403
"2019-11-20 08:00:00+00",8126.86,8137.8,8118,8121.47,755.31,6138443
"2019-11-20 07:00:00+00",8113.02,8141.62,8105.6,8126.86,902.15,7328219.5
"2019-11-20 06:00:00+00",8109,8119.88,8078.9,8113.02,1170.56,9479884
"2019-11-20 05:00:00+00",8130.37,8148.16,8100.01,8109,1101.91,8.95058E+6
"2019-11-20 04:00:00+00",8143.71,8143.72,8124.06,8130.37,838.68,6820930.5
"2019-11-20 03:00:00+00",8130.53,8158.36,8128.95,8143.71,969.66,7897948
"2019-11-20 02:00:00+00",8124.07,8149,8115.44,8130.53,947.75,7707524
"2019-11-20 01:00:00+00",8133.64,8135.99,8095,8124.07,979.99,7955008.5
"2019-11-20 00:00:00+00",8139.44,8154.23,8114.37,8133.64,635,5162125
"2019-11-19 23:00:00+00",8116.73,8165.02,8114.43,8139.44,1338.83,10889311
"2019-11-19 22:00:00+00",8114.68,8124.82,8098.04,8116.73,648.08,5256293
"2019-11-19 21:00:00+00",8109.63,8115.61,8077.61,8114.68,767.04,6210576.5
"2019-11-19 20:00:00+00",8097.46,8120,8093.65,8109.63,710.22,5758369
"2019-11-19 19:00:00+00",8092.2,8122.42,8091.89,8097.46,860.32,6974961
"2019-11-19 18:00:00+00",8093.24,8107.74,8049.03,8092.2,1850.77,14953756
"2019-11-19 17:00:00+00",8101.43,8156.47,8084.27,8093.24,2001.14,16268171
"2019-11-19 16:00:00+00",8098.43,8114.21,8072.18,8101.43,1446.76,11711171
"2019-11-19 15:00:00+00",8055.12,8123.34,8054.22,8098.43,2588.37,20956152
"2019-11-19 14:00:00+00",8042.39,8071.43,8010.1,8055.12,2421.67,19484708
"2019-11-19 13:00:00+00",8073.88,8117,8024.81,8042.39,3161.76,25558646
"2019-11-19 12:00:00+00",8116.4,8129.73,8003,8073.88,5266.16,4.252786E+7
"2019-11-19 11:00:00+00",8151.73,8158.99,8080.72,8116.4,1552.16,12614197
"2019-11-19 10:00:00+00",8173.02,8174.02,8136.34,8151.73,1190.75,9709547
"2019-11-19 09:00:00+00",8128.06,8179.72,8123.53,8173.02,2489.68,20293528
"2019-11-19 08:00:00+00",8159.52,8160.35,8092.5,8128.06,2687.05,2.183743E+7
"2019-11-19 07:00:00+00",8146.13,8170,8119.35,8159.52,1810.31,14745063
"2019-11-19 06:00:00+00",8153.41,8170.75,8136.38,8146.13,1243.7,10141809
"2019-11-19 05:00:00+00",8153.23,8171.19,8103.99,8153.41,1657.4,13497429
"2019-11-19 04:00:00+00",8200.44,8201.49,8132.51,8153.23,1438.81,11754348
"2019-11-19 03:00:00+00",8196.12,8210,8192.04,8200.44,643.78,5280411.5
"2019-11-19 02:00:00+00",8183.39,8206.95,8176.85,8196.12,954.57,7820258
"2019-11-19 01:00:00+00",8187.17,8218.63,8174.07,8183.39,904.36,7405594.5
"2019-11-19 00:00:00+00",8211.39,8219.78,8185.26,8187.17,594.19,4.87473E+6
"2019-11-18 23:00:00+00",8237.94,8239.54,8191.38,8211.39,823.29,6763879.5
"2019-11-18 22:00:00+00",8217.89,8246,8200.46,8237.94,1238.83,10184706
"2019-11-18 21:00:00+00",8213.95,8221.7,8169.03,8217.89,1746.63,14307761
"2019-11-18 20:00:00+00",8214.88,8248,8174,8213.95,2478.26,20344844
"2019-11-18 19:00:00+00",8344.82,8348.93,8060,8214.88,9258.64,75968056
"2019-11-18 18:00:00+00",8415.95,8416.17,8305,8344.82,3453.82,2.886908E+7
"2019-11-18 17:00:00+00",8408.99,8437.22,8406.74,8415.95,1195.68,10069339
"2019-11-18 16:00:00+00",8443.34,8444.44,8395.93,8408.99,2107.45,17758088
"2019-11-18 15:00:00+00",8445.94,8463.01,8440,8443.34,1300.99,10994259
"2019-11-18 14:00:00+00",8415,8465.48,8405,8445.94,1403.93,11840336
"2019-11-18 13:00:00+00",8443.77,8445.75,8370.45,8415,2374.89,19981576
"2019-11-18 12:00:00+00",8458.26,8466.19,8425,8443.77,1279.12,10802462
"2019-11-18 11:00:00+00",8479.21,8479.74,8454.29,8458.26,893.23,7559132
"2019-11-18 10:00:00+00",8473.5,8480.48,8457.64,8479.21,1056.54,8945656
"2019-11-18 09:00:00+00",8452.03,8499,8435.23,8473.5,1451.5,12288767
"2019-11-18 08:00:00+00",8444.78,8467.78,8423.44,8452.03,1104.88,9332298
"2019-11-18 07:00:00+00",8482.38,8492,8432.14,8444.78,1007.91,8524617
"2019-11-18 06:00:00+00",8473.69,8487.79,8464.63,8482.38,360.08,3051474.2
"2019-11-18 05:00:00+00",8475.78,8492,8457.71,8473.69,678.92,5753184.5
"2019-11-18 04:00:00+00",8451.99,8481.65,8430.69,8475.78,983.82,8314319
"2019-11-18 03:00:00+00",8483.94,8485.04,8415,8451.99,1049.26,8868304
"2019-11-18 02:00:00+00",8494.5,8498.33,8473.71,8483.94,513.76,4360182
"2019-11-18 01:00:00+00",8502.4,8503.52,8456,8494.5,1111.92,9428016
"2019-11-18 00:00:00+00",8545.13,8547.48,8455.55,8502.4,1285.09,10926412
"2019-11-17 23:00:00+00",8548.82,8553,8529.72,8545.13,402.81,3440390.2
"2019-11-17 22:00:00+00",8531.34,8559.52,8525.37,8548.82,674.2,5759446.5
"2019-11-17 21:00:00+00",8553.19,8635,8519,8531.34,2241.07,19209782
"2019-11-17 20:00:00+00",8539.05,8567.55,8533.67,8553.19,1177.98,10072175
"2019-11-17 19:00:00+00",8542.05,8548.75,8530.4,8539.05,529.15,4518244
"2019-11-17 18:00:00+00",8536.73,8557.49,8534.59,8542.05,670.68,5730986
"2019-11-17 17:00:00+00",8529.99,8550,8525.16,8536.73,765.64,6535395
"2019-11-17 16:00:00+00",8521.2,8544.39,8518.3,8529.99,702.17,5990139
"2019-11-17 15:00:00+00",8530.31,8536.26,8511.26,8521.2,884.76,7540203.5
"2019-11-17 14:00:00+00",8559.67,8573.69,8518,8530.31,1187.89,10145555
"2019-11-17 13:00:00+00",8521.26,8574.37,8520,8559.67,1162.83,9.94179E+6
"2019-11-17 12:00:00+00",8525,8541.83,8517.01,8521.26,749.22,6391174.5
"2019-11-17 11:00:00+00",8536.33,8547.62,8520,8525,994.39,8485529
"2019-11-17 10:00:00+00",8553.34,8591.83,8504,8536.33,2055.05,17538774
"2019-11-17 09:00:00+00",8425.81,8567.18,8350.68,8553.34,4479.07,37959368
"2019-11-17 08:00:00+00",8479.23,8479.4,8407,8425.81,1131.29,9.56072E+6
"2019-11-17 07:00:00+00",8491.01,8491.51,8474,8479.23,419.91,3560782.8
"2019-11-17 06:00:00+00",8475.36,8491.28,8474.01,8491.01,334.26,2835389.8
"2019-11-17 05:00:00+00",8482.02,8484.1,8463.64,8475.36,504.9,4277995.5
"2019-11-17 04:00:00+00",8485.67,8487.6,8472.61,8482.02,356.88,3026231.5
"2019-11-17 03:00:00+00",8484.8,8499.97,8480,8485.67,525.43,4461838
"2019-11-17 02:00:00+00",8504.65,8516.32,8481.87,8484.8,622.35,5287781
"2019-11-17 01:00:00+00",8491.02,8519.53,8484.88,8504.65,1065.3,9054151
"2019-11-17 00:00:00+00",8477.02,8491.2,8471.43,8491.02,371.37,3149492.8
"2019-11-16 23:00:00+00",8483.38,8492.49,8471.71,8477.02,424.06,3597035.5
"2019-11-16 22:00:00+00",8455.18,8488.11,8453.6,8483.38,569.33,4825336
"2019-11-16 21:00:00+00",8472.29,8475.55,8453.98,8455.18,343.13,2905205.8
"2019-11-16 20:00:00+00",8483.57,8487.38,8466.61,8472.29,309.71,2625825.5
"2019-11-16 19:00:00+00",8477.62,8484,8470.78,8483.57,419.08,3552331
"2019-11-16 18:00:00+00",8494.74,8496.03,8472.38,8477.62,505.44,4286497
"2019-11-16 17:00:00+00",8489.4,8502.95,8481.69,8494.74,652.41,5540811.5
"2019-11-16 16:00:00+00",8485.41,8502.64,8477.96,8489.4,746.48,6338983.5
"2019-11-16 15:00:00+00",8488.98,8526.24,8455.86,8485.41,1770.89,15027299
"2019-11-16 14:00:00+00",8474.72,8505.34,8470,8488.98,980,8311288
"2019-11-16 13:00:00+00",8479.03,8489.99,8458.12,8474.72,962,8150118.5
"2019-11-16 12:00:00+00",8472.83,8480.59,8452.23,8479.03,1078.95,9136453
"2019-11-16 11:00:00+00",8499.27,8532.61,8455.71,8472.83,1714.43,14575371
"2019-11-16 10:00:00+00",8480.88,8543,8479.23,8499.27,1509.23,12830013
"2019-11-16 09:00:00+00",8474.82,8502,8474.51,8480.88,790.75,6710221.5
"2019-11-16 08:00:00+00",8462.81,8508.53,8461.9,8474.82,987.31,8372991
"2019-11-16 07:00:00+00",8467.72,8478.36,8461.04,8462.81,585.38,4957951.5
"2019-11-16 06:00:00+00",8470,8475.39,8453.83,8467.72,641.31,5428537.5
"2019-11-16 05:00:00+00",8451.13,8477.66,8449.55,8470,635.64,5381637.5
"2019-11-16 04:00:00+00",8458.05,8468.29,8441.64,8451.13,528.54,4469775
"2019-11-16 03:00:00+00",8483.64,8484.74,8435.18,8458.05,679.41,5749014.5
"2019-11-16 02:00:00+00",8467.96,8490,8461.13,8483.64,916.66,7768087
"2019-11-16 01:00:00+00",8471.73,8480.5,8400,8467.96,1506,12733375
"2019-11-16 00:00:00+00",8521.01,8532.74,8451.94,8471.73,958.6,8135646
"2019-11-15 23:00:00+00",8462.21,8523.67,8462.21,8521.01,744.05,6314768
"2019-11-15 22:00:00+00",8481,8483.13,8454,8462.21,657.52,5567277.5
"2019-11-15 21:00:00+00",8485.57,8492.82,8469.34,8481,541.42,4590704.5
"2019-11-15 20:00:00+00",8497.32,8498.53,8467,8485.57,896.77,7.60659E+6
"2019-11-15 19:00:00+00",8479.21,8497.64,8460.17,8497.32,913.63,7748167
"2019-11-15 18:00:00+00",8476.07,8484.99,8455.82,8479.21,1010.2,8.55868E+6
"2019-11-15 17:00:00+00",8479.88,8483.99,8430.83,8476.07,1751.63,14817041
"2019-11-15 16:00:00+00",8463.73,8491.77,8415.6,8479.88,3113.89,26362762
"2019-11-15 15:00:00+00",8645.47,8647.24,8400,8463.73,6421.8,54675324
"2019-11-15 14:00:00+00",8664.5,8689,8638.08,8645.47,1596.17,13835017
"2019-11-15 13:00:00+00",8630.54,8674.27,8626.62,8664.5,1223.99,10588142
"2019-11-15 12:00:00+00",8655.79,8669.33,8626.62,8630.54,1270.31,10987502
"2019-11-15 11:00:00+00",8623.7,8664.92,8590,8655.79,2481.16,2.141472E+7
"2019-11-15 10:00:00+00",8654.39,8790,8590,8623.7,4597.26,39914616
"2019-11-15 09:00:00+00",8574.77,8660,8569.98,8654.39,2149.51,18492872
"2019-11-15 08:00:00+00",8588.01,8592,8562.94,8574.77,926.25,7.9447E+6
"2019-11-15 07:00:00+00",8564.64,8610.97,8558.59,8588.01,1742.87,14963904
"2019-11-15 06:00:00+00",8557.45,8574.04,8550,8564.64,889.03,7611165
"2019-11-15 05:00:00+00",8558.15,8571.08,8531.61,8557.45,961.96,8229885
"2019-11-15 04:00:00+00",8538.61,8579.99,8517,8558.15,1645.16,14070516
"2019-11-15 03:00:00+00",8559.96,8590.06,8526.11,8538.61,2242.59,1.91749E+7
"2019-11-15 02:00:00+00",8611.98,8627,8526.11,8559.96,2302.89,1.978295E+7
"2019-11-15 01:00:00+00",8646.68,8659.41,8610.87,8611.98,1150.36,9932759
"2019-11-15 00:00:00+00",8663.99,8684.98,8644.74,8646.68,757.76,6565855.5
"2019-11-14 23:00:00+00",8667.9,8670.14,8653,8663.99,461.3,3995905.8
"2019-11-14 22:00:00+00",8666.45,8674.07,8658.87,8667.9,530.65,4599094.5
"2019-11-14 21:00:00+00",8649.02,8673.74,8648.02,8666.45,796.17,6895456
"2019-11-14 20:00:00+00",8642.92,8654.59,8639.01,8649.02,554.84,4.79773E+6
"2019-11-14 19:00:00+00",8661.89,8666.17,8630.67,8642.92,854.82,7390883.5
"2019-11-14 18:00:00+00",8655.38,8670,8655.31,8661.89,690.62,5983637.5
"2019-11-14 17:00:00+00",8643.57,8664.94,8630.67,8655.38,968.22,8373481
"2019-11-14 16:00:00+00",8669.27,8669.27,8618.71,8643.57,1456.27,12581475
"2019-11-14 15:00:00+00",8680.93,8695.78,8658.04,8669.27,1362.59,11819155
"2019-11-14 14:00:00+00",8628.99,8706.17,8618.21,8680.93,2398.99,20786788
